id;tps;delta;u;uplust;pi
12833;7.57857846895192;1;2;7;0.121764393216218
12834;7.57857846895192;1;2.5;7.5;0.0996083291269751
12835;7.57857846895192;1;3;8;0.0226853617848105
12836;7.57857846895192;1;3.5;8.5;0.0209681054368502
12837;7.57857846895192;1;4;9;0.0193068269426584
12838;7.57857846895192;1;4.5;9.5;0.0376443601552382
12839;7.57857846895192;1;5;10;0.0362748524290255
12840;7.57857846895192;1;5.5;10.5;0.302248271403146
12841;7.57857846895192;1;6;11;0.620445810275753
12842;7.57857846895192;1;6.5;11.5;0.671505489126567
12843;7.57857846895192;1;7;12;0.720139801948652
12844;7.57857846895192;1;7.5;12.5;0.997320222395477
12845;11.1433577921367;0;0;5;0.0257442038223097
12846;11.1433577921367;0;0.5;5.5;0.0290040386108141
12847;11.1433577921367;0;1;6;0.0319441748248022
12848;11.1433577921367;0;1.5;6.5;0.06219761121654
12849;11.1433577921367;0;2;7;0.0689837921672283
12850;11.1433577921367;0;2.5;7.5;0.0707529567419121
12851;11.1433577921367;0;3;8;0.0830808813540578
12852;11.1433577921367;0;3.5;8.5;0.0908855038533563
12853;11.1433577921367;0;4;9;0.0990490709370091
12854;11.1433577921367;0;4.5;9.5;0.113966874156079
12855;11.1433577921367;0;5;10;0.123977237406707
12856;11.1433577921367;0;5.5;10.5;0.0920576450005404
12857;11.1433577921367;0;6;11;0.0977556102970036
12858;11.1433577921367;0;6.5;11.5;0.0765010006311205
12859;11.1433577921367;0;7;12;0.0768530627832082
12860;11.1433577921367;0;7.5;12.5;0.0798632807505952
12861;11.1433577921367;0;8;13;0.0853969921287001
12862;11.1433577921367;0;8.5;13.5;0.0886933366175608
12863;11.1433577921367;0;9;14;0.0754974714986972
12864;11.1433577921367;0;9.5;14.5;0.077561048312195
12865;11.1433577921367;0;10;15;0.0796138399172139
12866;11.1433577921367;0;10.5;15.5;0.0579648028311067
12867;11.1433577921367;0;11;16;0.0585566100701539
12868;10.976344321542;0;0;5;0.0526347122648619
12869;10.976344321542;0;0.5;5.5;0.0592590217855901
12870;10.976344321542;0;1;6;0.0652170682295876
12871;10.976344321542;0;1.5;6.5;0.0650525622993516
12872;10.976344321542;0;2;7;0.0550259931729542
12873;10.976344321542;0;2.5;7.5;0.0579162774159817
12874;10.976344321542;0;3;8;0.060647280231978
12875;10.976344321542;0;3.5;8.5;0.089117143562929
12876;10.976344321542;0;4;9;0.0946687243771875
12877;10.976344321542;0;4.5;9.5;0.121682571301877
12878;10.976344321542;0;5;10;0.13004283352526
12879;10.976344321542;0;5.5;10.5;0.140187935328104
12880;10.976344321542;0;6;11;0.0984971821344475
12881;10.976344321542;0;6.5;11.5;0.102491182192621
12882;10.976344321542;0;7;12;0.0907887997652892
12883;10.976344321542;0;7.5;12.5;0.0934512840808566
12884;10.976344321542;0;8;13;0.0984653610667532
12885;10.976344321542;0;8.5;13.5;0.101277990407081
12886;10.976344321542;0;9;14;0.11068461063958
12887;10.976344321542;0;9.5;14.5;0.113984287203333
12888;10.976344321542;0;10;15;0.130179746739498
12889;10.976344321542;0;10.5;15.5;0.134471432588031
12890;11.1762129011061;0;0;5;0.146352764104626
12891;11.1762129011061;0;0.5;5.5;0.164173403294973
12892;11.1762129011061;0;1;6;0.214503426223102
12893;11.1762129011061;0;1.5;6.5;0.233945573314639
12894;11.1762129011061;0;2;7;0.158177669037237
12895;11.1762129011061;0;2.5;7.5;0.165583625592317
12896;11.1762129011061;0;3;8;0.172278885036597
12897;11.1762129011061;0;3.5;8.5;0.349064620894466
12898;11.1762129011061;0;4;9;0.372888607180872
12899;11.1762129011061;0;4.5;9.5;0.226842074977624
12900;11.1762129011061;0;5;10;0.234742070405358
12901;11.1762129011061;0;5.5;10.5;0.0822506453461171
12902;11.1762129011061;0;6;11;0.118113780229761
12903;11.1762129011061;0;6.5;11.5;0.117116442322204
12904;11.1762129011061;0;7;12;0.164739120600265
12905;11.1762129011061;0;7.5;12.5;0.166130391849292
12906;11.1762129011061;0;8;13;0.167291546436083
12907;11.1762129011061;0;8.5;13.5;0.191382442422052
12908;11.1762129011061;0;9;14;0.19360150813684
12909;11.1762129011061;0;9.5;14.5;0.138990356736314
12910;11.1762129011061;0;10;15;0.138269178723004
12911;11.1762129011061;0;10.5;15.5;0.151461109066139
